codigoFipe,modelo,anoModelo1,anoReferencia1,valor1,anoModelo2,anoReferencia2,valor2
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2014,28216.0
008100-0,RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,2001,2012,98200.0,2001,2016,93706.0
008055-1,A4 2.8 Avant V6 30V Tiptronic,2001,2014,29355.0,2001,2018,26792.0
008113-2,S4 4.2 V8 40V 344cv Quattro Tiptronic,2005,2021,95081.0,2005,2018,112768.0
008211-2,A4 2.0 Avant Ambie. 2.0 16V TFSi S tron.,2022,2017,192970.0,2022,2018,198577.0
008153-1,A1 1.4 TFSI 122cv S-tronic 3p,2022,2014,87420.0,2014,2018,69411.0
008203-1,A3 Sedan 1.4 TFSI Flex Tiptronic 4p,2022,2016,112930.0,2022,2017,117762.0
008154-0,A7 Sportback 3.0 TFSI Quattro S Tronic,2018,2020,313684.0,2022,2016,386506.0
008044-6,A3 1.8 Turbo 5p Mec.,2006,2019,23528.0,2006,2022,30313.0
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2008,2011,81381.0,2008,2014,68514.0
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2011,2017,55786.0,2022,2010,121530.0
008117-5,A3 Sportback 1.6 8V 102cv 5p,2022,2008,109155.0,2022,2010,102445.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2011,2017,214900.0
008028-4,S8 4.2 Mec,1998,2017,43028.0,1998,2012,49842.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2012,28253.0
008196-5,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,2022,2016,225554.0,2016,2019,174904.0
008075-6,TT Roadster 1.8 TB Quattro 225cv (Conv.),2006,2021,90310.0,2006,2013,108846.0
008127-2,TT Roadster 2.0 16v TFSI S-Tronic,2022,2018,277383.0,2022,2016,249976.0
008194-9,RS7 Sportback 4.0 TFSI Quattro Tiptronic,2022,2021,944875.0,2022,2016,594995.0
008047-0,A4 1.8  Aut.,2001,2017,22075.0,2001,2010,28480.0
008181-7,A3 Sport 1.8 16V TFSI S-tronic 3p,2014,2017,76028.0,2014,2021,77705.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2021,26043.0
008014-4,A8 4.2 V8 32V Tiptronic,2000,2022,53235.0,2000,2008,110552.0
008212-0,A4 Ambition 2.0 TFSI Quattro S tronic,2018,2020,195009.0,2022,2018,242291.0
008139-6,A5 3.2 FSI V6 24V 269cv Quattro Tiptroni,2011,2020,87458.0,2011,2022,101176.0
008141-8,TTS 2.0 TFSI QUATTRO S Tronic,2022,2017,299290.0,2022,2015,285118.0
008199-0,A8 3.0 TFSI 310cv Quattro Tiptronic 4p,2022,2017,522176.0,2016,2022,377000.0
008174-4,A1 Sportback 1.4 TFSI 185cv 5p S-tronic,2015,2020,68292.0,2015,2021,72786.0
008075-6,TT Roadster 1.8 TB Quattro 225cv (Conv.),2006,2021,90310.0,2006,2020,84297.0
008019-5,A4 2.4 30V Tip./Multitronic,2004,2017,38363.0,2004,2008,83096.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2021,26686.0
008009-8,A4 1.8 Avant Mec.,2001,2011,28863.0,2001,2019,20803.0
008096-9,A6 2.8 Avant V6 30V Quattro Tiptronic,2001,2016,45217.0,2001,2018,39311.0
008162-0,S4 3.0 TFSI V6 24V Quattro Stronic,2014,2017,236281.0,2022,2015,323101.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2022,2010,128650.0
008051-9,A6 2.4 Avant 30V Mec.,2001,2008,70511.0,2001,2013,39626.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2012,29973.0
008170-1,A4 2.0 16V TFSI Quattro Stronic,2022,2014,174200.0,2014,2020,81642.0
008220-1,Q5 Ambiente 2.0 TFSI Quattro S tronic,2022,2018,282821.0,2018,2022,223214.0
008064-0,S8 4.2 Quattro Mec.,2000,2010,90554.0,2000,2021,61023.0
008192-2,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,2016,2019,73438.0,2016,2018,83715.0
008105-1,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2007,2013,113989.0,2007,2017,91556.0
008100-0,RS4 2.7 Avant V6 30V BI-TB Quattro 380cv,2001,2012,98200.0,2001,2016,96112.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2022,2011,268977.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2008,2017,145934.0
008041-1,A3 1.8 5p Mec.,2006,2017,22635.0,2006,2017,23177.0
008001-2,80 2.0,1995,2018,14311.0,1995,2010,16229.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2016,51771.0
008135-3,A4 3.2 FSI Avant 24V Quattro S Tronic,2012,2014,214384.0,2022,2011,246916.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2008,88416.0
008143-4,S6 5.2 FSI V10 435cv Quattro Tiptronic,2011,2013,270739.0,2011,2017,209405.0
008076-4,100 2.8 V6 Avant,1995,2009,26034.0,1995,2017,17044.0
008010-1,A4 1.8 Avant Turbo Mec.,2001,2016,24344.0,2001,2018,22371.0
008082-9,A4 2.4 Avant V6 30V Quattro Tiptronic,2001,2019,25113.0,2001,2020,24682.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2022,2010,284847.0
008013-6,A6 2.8 Avant,1997,2016,18097.0,1997,2009,26901.0
008091-8,A6 2.4 Avant V6 30V Quattro Mec.,2001,2015,39423.0,2001,2012,40684.0
008231-7,A5 Sportb.Prestige Plus 2.0 TFSI S-tronc,2022,2021,284895.0,2022,2019,234628.0
008182-5,Q5 3.0 V6 TFSI 272cv Quattro Tiptronic,2016,2022,183363.0,2022,2013,246400.0
008148-5,RS6 5.0 FSI V10 Bi-TB Quattro Tip.,2011,2020,352352.0,2022,2012,422803.0
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2004,2015,23718.0,2004,2020,19202.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2022,2011,127940.0
008097-7,S6 4.2 Avant V8 40V Quattro Tiptronic,2001,2010,95455.0,2001,2011,88739.0
008117-5,A3 Sportback 1.6 8V 102cv 5p,2022,2008,109155.0,2010,2018,47151.0
008109-4,A4 3.0 30V 218cv Quattro Tiptron./Aut 4p,2003,2015,44929.0,2003,2019,34637.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2009,64241.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2021,22935.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2013,102575.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2006,2009,96415.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2021,30138.0
008178-7,A6 3.0 TFSI V6 Quattro S tronic 4p,2022,2013,295650.0,2022,2018,359746.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2013,2017,69897.0
008161-2,A5 Sportback 2.0 16V TFSI 180cv Multi.,2022,2014,155135.0,2014,2019,93692.0
008154-0,A7 Sportback 3.0 TFSI Quattro S Tronic,2018,2020,313684.0,2022,2019,439974.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2014,2017,85036.0
008047-0,A4 1.8  Aut.,2001,2017,22075.0,2001,2018,20671.0
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2011,2017,55786.0,2011,2019,54305.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2011,47259.0
008159-0,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2022,2014,141750.0,2022,2015,145927.0
008082-9,A4 2.4 Avant V6 30V Quattro Tiptronic,2001,2019,25113.0,2001,2021,27266.0
008074-8,A3 1.8 Turbo 180cv 3p Mec.,2004,2015,23718.0,2004,2009,46921.0
008016-0,S6 Plus 4.2 Avant V8 32V,1998,2022,35039.0,1998,2008,72670.0
008026-8,A6 2.8 30V Mec.,2001,2014,35444.0,2001,2021,29993.0
008005-5,A3 1.8 3p,2004,2016,21465.0,2004,2020,18544.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2011,56020.0
008024-1,A6 2.4 30V Mec,2001,2018,24884.0,2001,2009,51960.0
008182-5,Q5 3.0 V6 TFSI 272cv Quattro Tiptronic,2016,2022,183363.0,2016,2019,197531.0
008251-1,Q8 Performance 3.0 TFSI Quattro S-tronic,2022,2020,551894.0,2022,2021,636585.0
008147-7,R8 4.2 V8 426cv Quattro R-tronic,2012,2018,413554.0,2012,2021,516841.0
008157-4,RS3 Sportback 2.5 TFSI Quattro S-tronic,2018,2020,271321.0,2016,2017,258412.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2015,30705.0
008155-8,R8 Spyder 5.2 Quattro R-tronic/S-tronic,2022,2014,799500.0,2022,2012,855162.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2014,52739.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2017,23073.0
008005-5,A3 1.8 3p,2004,2016,21465.0,2004,2014,23211.0
008122-1,Q7 4.2 V8 40V 350cv Quattro Tiptronic,2010,2016,144020.0,2022,2009,357410.0
008245-7,A4 Prestige Plus 2.0 TFSI 190cv S tronic,2022,2021,282652.0,2022,2021,265204.0
008114-0,S4 4.2 Avant V8 40V 344cv Quattro Tipt.,2005,2009,201362.0,2005,2019,117551.0
008167-1,S5 Coupê 3.0 TFSI Quattro Stronic,2013,2018,276412.0,2022,2012,353333.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2010,400276.0
008181-7,A3 Sport 1.8 16V TFSI S-tronic 3p,2014,2017,76028.0,2022,2014,120050.0
008079-9,Allroad 2.7 30V Quattro Turbo Tiptronic,2005,2018,52839.0,2005,2013,56573.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2022,2008,196010.0
008081-0,A4 2.4 Avant V6 30V Quattro Mec.,2001,2010,49029.0,2001,2015,30001.0
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,2015,31570.0,2001,2017,27719.0
008150-7,A6 3.0 Avant. TB FSI V6 Quattro Tip. 5p,2012,2020,131654.0,2012,2016,234044.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2015,53095.0
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2008,2014,107242.0,2008,2018,63602.0
008038-1,S6 2.2 20V TB,1997,2014,24028.0,1997,2017,19784.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2011,2016,239508.0
008127-2,TT Roadster 2.0 16v TFSI S-Tronic,2022,2018,277383.0,2022,2016,258136.0
008202-3,S6 4.0 TFSI Quattro S-Tronic 4p,2016,2022,363634.0,2022,2016,471297.0
008082-9,A4 2.4 Avant V6 30V Quattro Tiptronic,2001,2019,25113.0,2001,2017,26436.0
008236-8,A3 Cabriolet Perfor. 2.0 TFSI S-tronic,2022,2019,223492.0,2019,2022,199013.0
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,2011,78215.0,2006,2012,70810.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2014,259138.0
008080-2,80 2.6/ 2.8,1995,2009,21293.0,1995,2017,15390.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2012,55745.0
008070-5,A4 1.8 Turbo,2001,2017,20903.0,2001,2016,22502.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2013,270528.0
008083-7,A4 2.4 V6 30V Quattro Mec.,2001,2009,42432.0,2001,2018,25579.0
008151-5,RS5 4.2 FSI V8 450cv Quattro S-Tron. 2p,2015,2020,261296.0,2015,2017,354985.0
008098-5,S6 4.2 V8 40V Quattro Tiptronic,2004,2010,150002.0,2004,2014,98680.0
008059-4,A6 2.7 30V Avant Tiptronic,2001,2017,50828.0,2001,2011,56233.0
008086-1,A4 2.8 V6 30V Quattro Mec.,2001,2011,37872.0,2001,2022,23657.0
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2008,2014,107242.0,2008,2015,105502.0
008169-8,A5 Sportb. 2.0 16V TFSI Quat. S-tronic,2016,2018,184280.0,2016,2020,146641.0
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2008,2011,81381.0,2022,2008,161388.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2009,82298.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2011,2015,270347.0
008158-2,R8 GT 5.2 V10 560cv Quattro R-tronic,2022,2013,1120000.0,2012,2016,825931.0
008101-9,A4 2.0 20V 130cv Multitronic 4p,2003,2011,37844.0,2003,2014,33241.0
008177-9,A1 2.0 TFSI Quattro 256cv 3p,2013,2020,147120.0,2013,2016,176396.0
008079-9,Allroad 2.7 30V Quattro Turbo Tiptronic,2005,2018,52839.0,2005,2019,45402.0
008008-0,A4 1.8 Tip./ Multitronic Turbo,2016,2019,91596.0,2022,2015,130100.0
008189-2,RS6 4.0 Avant TFSI BI-TB Quattro Tip. 5p,2022,2018,682430.0,2022,2021,870000.0
008049-7,A4 1.8 Avant Turbo Tip./ Multitronic,2008,2011,81381.0,2016,2022,113712.0
008007-1,A4 1.8  Mec.,2001,2017,18594.0,2001,2019,17278.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2019,24536.0
008194-9,RS7 Sportback 4.0 TFSI Quattro Tiptronic,2022,2021,944875.0,2022,2021,1010200.0
008018-7,A4 2.4 30V Mec.,2001,2020,19527.0,2001,2011,30620.0
008263-5,RS5 Sportback 2.9 V6 TFSI Quattro Tip.,2022,2021,711537.0,2022,2021,720355.0
008243-0,Q7 Perf. Black 3.0 V6 TFSI Quat.Tip. 5p,2019,2022,427497.0,2022,2020,438220.0
008043-8,A3 1.8 3p Aut.,2004,2022,24134.0,2004,2016,22126.0
008093-4,A6 2.8 V6 30V Quattro Mec.,2001,2019,31484.0,2001,2015,40391.0
008149-3,RS6 5.0 Avant.FSI V10 Bi-TB Quattro Tip.,2011,2017,413276.0,2011,2021,362825.0
008239-2,Q5 Prestige Plus 2.0 TFSI Quat. S tronic,2022,2020,299298.0,2022,2021,306920.0
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,2015,31570.0,2001,2010,43715.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2010,117684.0
008223-6,A3 Cabriolet Ambition 2.0 TFSI S-tronic,2018,2021,186123.0,2022,2018,199493.0
008185-0,A3 Sportback 1.8 16V TFSI S-tronic 5p,2016,2019,90843.0,2016,2020,84980.0
008021-7,A4 2.4 30V Avant Tip./Multitronic,2003,2011,48516.0,2003,2019,27299.0
008046-2,A3 1.8 Turbo 3p Aut.,2003,2016,21144.0,2003,2019,19271.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2013,31229.0
008125-6,A4 3.2 FSI Cabriolet 24V 255cv Multitron,2007,2013,124892.0,2007,2017,94457.0
008062-4,A8 4.2 Quattro Tiptronic,2013,2021,264986.0,2022,2008,490031.0
008080-2,80 2.6/ 2.8,1995,2009,21293.0,1995,2011,16571.0
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2015,26694.0
008013-6,A6 2.8 Avant,1997,2016,18097.0,1997,2018,17128.0
008168-0,S5 Cabriolet 3.0 TFSI Quattro Stronic,2013,2016,306458.0,2022,2012,388300.0
008159-0,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2022,2014,141750.0,2018,2021,168488.0
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,2015,31570.0,2001,2016,29648.0
008187-6,A8 4.0 TFSI Quattro Tiptronic,2017,2021,506320.0,2017,2021,491587.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2017,46151.0
008040-3,A3 1.6 5p,2006,2016,24369.0,2006,2016,24554.0
008047-0,A4 1.8  Aut.,2001,2017,22075.0,2001,2011,27249.0
008064-0,S8 4.2 Quattro Mec.,2000,2010,90554.0,2000,2011,91650.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2017,26110.0
008142-6,TTS Roadster 2.0 TB FSI Quattro S Tronic,2018,2020,275125.0,2022,2017,324685.0
008103-5,A6 3.0 V6 30V 218cv Multitronic 4p,2006,2015,65666.0,2006,2022,49285.0
008065-9,S8 4.2 Quattro Tiptronic,2000,2017,72985.0,2000,2008,172759.0
008071-3,A3 1.8 Turbo 180cv 5p Aut./ Tip.,2022,2008,87155.0,2006,2019,24453.0
008210-4,A1 Sport. S Edition 1.4 TFSI 5p S-tronic,2017,2018,109332.0,2017,2020,86563.0
008175-2,TTRS Roadster 2.5 TB FSI Quat. S Tronic,2014,2019,253057.0,2022,2014,403280.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2022,2008,349318.0
008212-0,A4 Ambition 2.0 TFSI Quattro S tronic,2018,2020,195009.0,2018,2021,175950.0
008023-3,A4 2.8 30V  Tiptronic/ Aut.,2001,2021,23161.0,2001,2013,30581.0
008005-5,A3 1.8 3p,2004,2016,21465.0,2004,2008,43206.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2020,75660.0
008154-0,A7 Sportback 3.0 TFSI Quattro S Tronic,2018,2020,313684.0,2022,2013,378311.0
008141-8,TTS 2.0 TFSI QUATTRO S Tronic,2022,2017,299290.0,2022,2013,302658.0
008088-8,A4 2.8 Avant V6 30V Quattro Tiptronic,2001,2013,40377.0,2001,2019,31526.0
008048-9,A4 1.8 Avant Aut.,2001,2021,22568.0,2001,2017,23318.0
008152-3,Q7 3.0 V6 TFSI  Quat.Tip.5p/ Performance,2022,2016,397971.0,2022,2012,321766.0
008148-5,RS6 5.0 FSI V10 Bi-TB Quattro Tip.,2011,2020,352352.0,2022,2011,532433.0
008006-3,A3 1.8 Turbo 3p Mec.,2004,2009,39328.0,2004,2011,30041.0
008047-0,A4 1.8  Aut.,2001,2017,22075.0,2001,2014,23901.0
008118-3,A3 Sportback 2.0 16V TFSI Mec.,2011,2017,55786.0,2011,2018,56400.0
008154-0,A7 Sportback 3.0 TFSI Quattro S Tronic,2018,2020,313684.0,2022,2011,321150.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2008,105246.0
008158-2,R8 GT 5.2 V10 560cv Quattro R-tronic,2022,2013,1120000.0,2012,2021,586868.0
008233-3,A3 Sportb. Prestige Plus 1.4 TFSI S-tron,2022,2021,167120.0,2022,2019,140493.0
008110-8,A4 3.0 Avant 30V 218cv Quattro Tiptronic,2003,2017,54962.0,2003,2015,58300.0
008044-6,A3 1.8 Turbo 5p Mec.,2006,2019,23528.0,2006,2011,34732.0
008085-3,A4 2.8 V6 30V  Quattro Tiptronic,2001,2021,25222.0,2001,2018,29318.0
008080-2,80 2.6/ 2.8,1995,2009,21293.0,1995,2017,15155.0
008046-2,A3 1.8 Turbo 3p Aut.,2003,2016,21144.0,2003,2015,23437.0
008179-5,A6 3.0 Avant.TFSI V6 Quattro S tronic 5p,2014,2017,223326.0,2014,2020,152983.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2008,2019,111586.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2009,61281.0
008107-8,A4 3.0 Avant 30V 218cv Multitronic 5p,2006,2011,78215.0,2006,2017,53441.0
008174-4,A1 Sportback 1.4 TFSI 185cv 5p S-tronic,2015,2020,68292.0,2015,2020,67710.0
008026-8,A6 2.8 30V Mec.,2001,2014,35444.0,2001,2021,27634.0
008035-7,TT 1.8 TB Quattro 225cv,2006,2010,123291.0,2006,2015,99495.0
008095-0,A6 2.8 Avant V6 30V Quattro Mec.,2001,2012,46927.0,2001,2017,41966.0
008165-5,A5 Cabriolet 2.0 TFSI Quattro Stronic,2022,2016,265210.0,2016,2020,176972.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2017,31288.0
008163-9,S4 3.0 Avant TFSI V6 24V Quattro Stronic,2022,2015,327517.0,2014,2018,255791.0
008129-9,Q7 3.6 V6 284cv Quattro Tiptronic,2022,2009,286719.0,2010,2012,221844.0
008152-3,Q7 3.0 V6 TFSI  Quat.Tip.5p/ Performance,2022,2016,397971.0,2022,2020,402879.0
008093-4,A6 2.8 V6 30V Quattro Mec.,2001,2019,31484.0,2001,2012,45278.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2020,41101.0
008115-9,A8 6.0 W12 48V 450cv Quattro Tiptronic,2022,2008,653496.0,2006,2013,271673.0
008102-7,A4 3.0 30V 218cv Multitronic 4p,2006,2017,49812.0,2006,2016,52876.0
008042-0,A3 1.8 5p Aut.,2006,2021,25488.0,2006,2012,32092.0
008022-5,A4 2.8 30V Mec.,2001,2013,26487.0,2001,2017,24087.0
008245-7,A4 Prestige Plus 2.0 TFSI 190cv S tronic,2022,2021,282652.0,2022,2020,205788.0
008055-1,A4 2.8 Avant V6 30V Tiptronic,2001,2014,29355.0,2001,2016,28351.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2008,2016,156631.0
008119-1,A3 Sportback 2.0 16V TFSI S-tronic,2022,2014,122969.0,2013,2020,58019.0
008146-9,R8 5.2 V10 Quattro R-tronic/S-tronic,2022,2021,1386655.0,2022,2019,1052659.0
008197-3,A5 Sportback 1.8 TFSI 170cv Multi.,2022,2017,160124.0,2017,2018,130630.0
008067-5,A6 2.7 Quattro Tiptronic,2004,2018,47211.0,2004,2017,46740.0
008110-8,A4 3.0 Avant 30V 218cv Quattro Tiptronic,2003,2017,54962.0,2003,2019,46564.0
008089-6,A6 2.4 V6 30V Quattro Mec,2001,2008,72154.0,2001,2014,35707.0
008016-0,S6 Plus 4.2 Avant V8 32V,1998,2022,35039.0,1998,2020,31162.0
008226-0,A4 Avant Lim. Ed. 2.0 TFSI S tronic,2018,2021,153306.0,2018,2022,166967.0
008177-9,A1 2.0 TFSI Quattro 256cv 3p,2013,2020,147120.0,2013,2022,159409.0
008144-2,S6 5.2 Avant FSI V10 435cv Quattro Tiptr,2011,2016,251012.0,2022,2010,406083.0
008082-9,A4 2.4 Avant V6 30V Quattro Tiptronic,2001,2019,25113.0,2001,2016,29180.0
008182-5,Q5 3.0 V6 TFSI 272cv Quattro Tiptronic,2016,2022,183363.0,2022,2013,257864.0
008214-7,A5 Attraction Sportb. 2.0 TFSI S tronic,2022,2018,192011.0,2018,2021,149527.0
008187-6,A8 4.0 TFSI Quattro Tiptronic,2017,2021,506320.0,2022,2015,564773.0
008133-7,A4 2.0 Avant TFSI 183/180cv Multitroni,2014,2021,84845.0,2014,2022,90000.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2018,54152.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2017,25210.0
008125-6,A4 3.2 FSI Cabriolet 24V 255cv Multitron,2007,2013,124892.0,2007,2016,115620.0
008123-0,A4 3.2 FSI 24V 255cv Multitronic,2008,2014,107242.0,2008,2012,123864.0
008215-5,A5 Ambiente Sportb. 2.0 TFSI S tonic,2018,2021,187103.0,2018,2020,168925.0
008177-9,A1 2.0 TFSI Quattro 256cv 3p,2013,2020,147120.0,2013,2014,183262.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2008,2016,156314.0
008029-2,S8 4.2 Tiptronic,2001,2013,87936.0,2001,2010,104701.0
008084-5,A4 2.4 V6 30V Quattro Tiptronic,2001,2015,31570.0,2001,2021,26087.0
008013-6,A6 2.8 Avant,1997,2016,18097.0,1997,2012,19909.0
008070-5,A4 1.8 Turbo,2001,2017,20903.0,2001,2015,22800.0
008025-0,A6 2.4 30V Tip./Multitronic,2003,2012,62587.0,2003,2010,89140.0
008163-9,S4 3.0 Avant TFSI V6 24V Quattro Stronic,2022,2015,327517.0,2022,2013,329080.0
008143-4,S6 5.2 FSI V10 435cv Quattro Tiptronic,2011,2013,270739.0,2011,2021,203678.0
008014-4,A8 4.2 V8 32V Tiptronic,2000,2022,53235.0,2000,2015,58876.0
008090-0,A6 2.4 V6 30V Quattro Tiptronic,2001,2017,34226.0,2001,2020,28841.0
008191-4,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,2022,2017,362850.0,2022,2016,329792.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2017,25532.0
008059-4,A6 2.7 30V Avant Tiptronic,2001,2017,50828.0,2001,2012,60308.0
008004-7,80 S2 Avant,1995,2015,21318.0,1995,2009,31576.0
008069-1,S4 2.7 Avant Turbo Quattro,2001,2017,49145.0,2001,2018,49954.0
008063-2,S4 2.7 Turbo Quattro Mec.,2001,2010,63396.0,2001,2010,63740.0
008153-1,A1 1.4 TFSI 122cv S-tronic 3p,2022,2014,87420.0,2014,2021,63900.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2012,95200.0
008060-8,A6 4.2 Quattro Tiptronic,2008,2013,169371.0,2008,2017,134413.0
008227-9,Q3 Prest. 1.4 TFSI Flex/Prest. S-tronic,2022,2019,151348.0,2022,2021,212911.0
008019-5,A4 2.4 30V Tip./Multitronic,2004,2017,38363.0,2004,2019,34772.0
008051-9,A6 2.4 Avant 30V Mec.,2001,2008,70511.0,2001,2013,39858.0
008103-5,A6 3.0 V6 30V 218cv Multitronic 4p,2006,2015,65666.0,2006,2013,79115.0
008072-1,A3 1.8 Turbo 180cv 5p Mec.,2006,2021,26022.0,2006,2022,31247.0
008165-5,A5 Cabriolet 2.0 TFSI Quattro Stronic,2022,2016,265210.0,2022,2015,254986.0
008188-4,S7 4.0 TFSI 420/450cv Quattro S-tronic,2022,2016,504950.0,2022,2014,494500.0
008105-1,A6 3.0 Avant V6 30V 218cv Multitronic 5p,2007,2013,113989.0,2007,2012,123021.0
008021-7,A4 2.4 30V Avant Tip./Multitronic,2003,2011,48516.0,2003,2010,57154.0
008162-0,S4 3.0 TFSI V6 24V Quattro Stronic,2014,2017,236281.0,2014,2020,174855.0
008008-0,A4 1.8 Tip./ Multitronic Turbo,2016,2019,91596.0,2016,2018,100832.0
008035-7,TT 1.8 TB Quattro 225cv,2006,2010,123291.0,2006,2016,90882.0
008252-0,A3 Sed. P.Plus 1.4 25Anos Flex TFSI Tip.,2022,2021,128935.0,2019,2021,134558.0
008061-6,A6 4.2 Avant Quattro Tiptronic,2006,2020,75782.0,2006,2020,75904.0
008039-0,S6 Plus 4.2 V8 32V,1998,2017,32757.0,1998,2012,37136.0
008028-4,S8 4.2 Mec,1998,2017,43028.0,1998,2017,43210.0
008011-0,A4 2.8,1997,2012,18565.0,1997,2013,20412.0
008034-9,TT 1.8 TB 180cv,2006,2010,117999.0,2006,2018,87367.0
008032-2,A3 1.6 3p,2003,2019,17285.0,2003,2011,25187.0
008032-2,A3 1.6 3p,2003,2019,17285.0,2003,2021,17113.0
008099-3,S6 4.2 V8 40V Quattro Mec,2001,2018,48839.0,2001,2014,53574.0
008108-6,A4 3.0 Cabriolet 30V 218cv Multitronic,2004,2020,88064.0,2004,2019,90102.0
